,0
8596,0
8597,1
8598,1
8599,0
8600,1
8601,1
8602,1
8603,0
8604,1
8605,0
8606,1
8607,0
8608,1
8609,0
8610,1
8611,0
8612,1
8613,1
8614,1
8615,1
8616,1
8617,1
8618,0
8619,1
8620,0
8621,1
8622,1
8623,1
8624,1
8625,1
8626,0
8627,0
8628,1
8629,1
8630,0
8631,1
8632,1
8633,0
8634,0
8635,1
8636,1
8637,1
8638,0
8639,1
8640,0
8641,0
8642,1
8643,0
8644,0
8645,1
8646,1
8647,0
8648,1
8649,0
8650,1
8651,0
8652,1
8653,0
8654,1
8655,1
8656,1
8657,1
8658,1
8659,1
8660,0
8661,0
8662,0
8663,1
8664,0
8665,1
8666,0
8667,1
8668,1
8669,1
8670,0
8671,0
8672,1
8673,1
8674,1
8675,1
8676,0
8677,1
8678,0
8679,1
8680,1
8681,1
8682,1
8683,1
8684,1
8685,1
8686,1
8687,0
8688,1
8689,1
8690,0
8691,1
8692,0
8693,1
8694,0
8695,1
8696,0
8697,0
8698,0
8699,0
8700,1
8701,0
8702,1
8703,1
8704,1
8705,1
8706,0
8707,0
8708,1
8709,1
8710,1
8711,1
8712,1
8713,1
8714,0
8715,0
8716,1
8717,0
8718,1
8719,1
8720,1
8721,1
8722,0
8723,0
8724,1
8725,1
8726,1
8727,0
8728,1
8729,0
8730,1
8731,1
8732,0
8733,0
8734,1
8735,1
8736,0
8737,1
8738,1
8739,0
8740,1
8741,1
8742,0
8743,1
8744,1
8745,0
8746,1
8747,1
8748,1
8749,0
8750,0
8751,0
8752,0
8753,1
8754,1
8755,0
8756,0
8757,0
8758,0
8759,1
8760,0
8761,1
8762,1
8763,1
8764,0
8765,0
8766,0
8767,0
8768,1
8769,1
8770,0
8771,1
8772,1
8773,1
8774,1
8775,1
8776,0
8777,1
8778,1
8779,1
8780,0
8781,0
8782,1
8783,1
8784,1
8785,0
8786,1
8787,1
8788,1
8789,1
8790,0
8791,1
8792,1
8793,1
8794,0
8795,1
8796,1
8797,1
8798,1
8799,1
8800,0
8801,1
8802,1
8803,0
8804,1
8805,1
8806,1
8807,0
8808,0
8809,1
8810,1
8811,1
8812,0
8813,1
8814,0
8815,1
8816,0
8817,0
8818,0
8819,1
8820,1
8821,0
8822,1
8823,1
8824,1
8825,1
8826,1
8827,1
8828,1
8829,0
8830,0
8831,0
8832,1
8833,0
8834,0
8835,0
8836,1
8837,0
8838,0
8839,1
8840,1
8841,0
8842,0
8843,0
8844,0
8845,0
8846,0
8847,1
8848,0
8849,1
8850,1
8851,0
8852,1
8853,0
8854,0
8855,0
8856,1
8857,1
8858,1
8859,1
8860,1
8861,0
8862,0
8863,0
8864,0
8865,1
8866,1
8867,1
8868,1
8869,0
8870,0
8871,0
8872,0
8873,1
8874,0
8875,1
8876,0
8877,1
8878,1
8879,1
8880,0
8881,1
8882,0
8883,0
8884,0
8885,0
8886,1
8887,1
8888,0
8889,0
8890,0
8891,0
8892,0
8893,0
8894,1
8895,1
8896,0
8897,0
8898,0
8899,1
8900,0
8901,1
8902,0
8903,1
8904,0
8905,1
8906,1
8907,1
8908,0
8909,0
8910,0
8911,0
8912,1
8913,1
8914,0
8915,0
8916,1
8917,1
8918,0
8919,1
8920,1
8921,1
8922,1
8923,1
8924,1
8925,0
8926,1
8927,0
8928,0
8929,1
8930,1
8931,1
8932,1
8933,0
8934,0
8935,1
8936,1
8937,0
8938,1
8939,1
8940,1
8941,1
8942,1
8943,1
8944,1
8945,0
8946,1
8947,1
8948,1
8949,1
8950,1
8951,1
8952,1
8953,0
8954,0
8955,1
8956,1
8957,1
8958,1
8959,1
8960,0
8961,1
8962,0
8963,1
8964,0
8965,1
8966,1
8967,0
8968,0
8969,1
8970,0
8971,1
8972,1
8973,1
8974,0
8975,0
8976,1
8977,1
8978,0
8979,0
8980,0
8981,0
8982,1
8983,0
8984,1
8985,0
8986,1
8987,1
8988,0
8989,0
8990,0
8991,0
8992,1
8993,1
8994,1
8995,1
8996,1
8997,0
8998,1
8999,1
9000,0
9001,1
9002,1
9003,0
9004,1
9005,1
9006,0
9007,0
9008,1
9009,0
9010,0
9011,1
9012,0
9013,1
9014,1
9015,0
9016,0
9017,1
9018,0
9019,0
9020,1
9021,1
9022,1
9023,1
9024,1
9025,1
9026,1
9027,1
9028,1
9029,0
9030,0
9031,1
9032,1
9033,1
9034,1
9035,0
9036,0
9037,0
9038,0
9039,1
9040,1
9041,0
9042,1
9043,0
9044,1
9045,0
9046,1
9047,0
9048,1
9049,0
9050,0
9051,1
9052,1
9053,1
9054,1
9055,1
9056,0
9057,0
9058,0
9059,1
9060,0
9061,0
9062,0
9063,1
9064,0
9065,0
9066,1
9067,1
9068,1
9069,1
9070,1
9071,0
9072,0
9073,1
9074,1
9075,0
9076,1
9077,1
9078,0
9079,0
9080,0
9081,0
9082,1
9083,1
9084,1
9085,0
9086,0
9087,0
9088,0
9089,0
9090,1
9091,0
9092,1
9093,1
9094,1
9095,0
9096,1
9097,1
9098,1
9099,0
9100,1
9101,0
9102,1
9103,1
9104,1
9105,1
9106,0
9107,0
9108,1
9109,1
9110,0
9111,1
9112,1
9113,0
9114,0
9115,0
9116,1
9117,0
9118,1
9119,1
9120,0
9121,1
9122,1
9123,1
9124,1
9125,1
9126,0
9127,1
9128,1
9129,1
9130,1
9131,0
9132,1
9133,1
9134,1
9135,0
9136,0
9137,0
9138,1
9139,0
9140,1
9141,0
9142,1
9143,1
9144,1
9145,1
9146,1
9147,0
9148,1
9149,1
9150,1
9151,0
9152,1
9153,0
9154,1
9155,0
9156,1
9157,1
9158,0
9159,1
9160,0
9161,1
9162,0
9163,0
9164,1
9165,1
9166,1
9167,1
9168,0
9169,1
9170,1
9171,0
9172,0
9173,1
9174,0
9175,0
9176,1
9177,1
9178,1
9179,1
9180,0
9181,1
9182,1
9183,0
9184,1
9185,0
9186,1
9187,0
9188,1
9189,1
9190,0
9191,1
9192,0
9193,0
9194,1
9195,0
9196,1
9197,1
9198,1
9199,1
9200,0
9201,0
9202,0
9203,0
9204,0
9205,1
9206,1
9207,1
9208,0
9209,1
9210,0
9211,1
9212,0
9213,1
9214,1
9215,0
9216,1
9217,1
9218,0
9219,0
9220,1
9221,0
9222,1
9223,0
9224,0
9225,1
9226,0
9227,0
9228,1
9229,0
9230,1
9231,0
9232,0
9233,0
9234,1
9235,0
9236,1
9237,0
9238,0
9239,1
9240,1
9241,1
9242,0
9243,1
9244,0
9245,0
9246,1
9247,1
9248,0
9249,1
9250,0
9251,0
9252,1
9253,1
9254,1
9255,0
9256,0
9257,1
9258,0
9259,1
9260,1
9261,0
9262,0
9263,0
9264,1
9265,1
9266,1
9267,1
9268,0
9269,1
9270,1
9271,0
9272,0
9273,1
9274,1
9275,1
9276,1
9277,0
9278,0
9279,1
9280,1
9281,0
9282,1
9283,0
9284,1
9285,0
9286,1
9287,0
9288,1
9289,1
9290,0
9291,0
9292,1
9293,0
9294,0
9295,0
9296,0
9297,1
9298,1
9299,1
9300,1
9301,0
9302,0
9303,1
9304,0
9305,0
9306,0
9307,1
9308,0
9309,0
9310,1
9311,0
9312,1
9313,0
9314,1
9315,1
9316,1
9317,1
9318,0
9319,1
9320,0
9321,0
9322,1
9323,1
9324,1
9325,0
9326,0
9327,1
9328,0
9329,1
9330,1
9331,0
9332,1
9333,1
9334,1
9335,0
9336,1
9337,0
9338,1
9339,1
9340,1
9341,1
9342,1
9343,1
9344,0
9345,1
9346,1
9347,1
9348,1
9349,0
9350,0
9351,0
9352,1
9353,0
9354,0
9355,0
9356,0
9357,1
9358,0
9359,0
9360,0
9361,1
9362,0
9363,1
9364,0
9365,1
9366,0
9367,0
9368,1
9369,0
9370,0
9371,1
9372,1
9373,1
9374,1
9375,1
9376,0
9377,0
9378,0
9379,1
9380,0
9381,1
9382,1
9383,1
9384,1
9385,0
9386,0
9387,1
9388,0
9389,0
9390,0
9391,1
9392,1
9393,0
9394,0
9395,0
9396,1
9397,0
9398,1
9399,0
9400,0
9401,0
9402,0
9403,0
9404,1
9405,0
9406,0
9407,0
9408,1
9409,0
9410,0
9411,1
9412,0
9413,1
9414,0
9415,1
9416,1
9417,0
9418,1
9419,0
9420,0
9421,1
9422,1
9423,0
9424,0
9425,1
9426,1
9427,0
9428,1
9429,1
9430,0
9431,1
9432,1
9433,0
9434,0
9435,1
9436,1
9437,0
9438,0
9439,1
9440,1
9441,1
9442,1
9443,1
9444,1
9445,0
9446,0
9447,0
9448,1
9449,1
9450,1
9451,1
9452,1
9453,0
9454,1
9455,1
9456,0
9457,0
9458,0
9459,0
9460,0
9461,1
9462,0
9463,1
9464,1
9465,0
9466,0
9467,1
9468,0
9469,0
9470,0
9471,0
9472,0
9473,1
9474,1
9475,0
9476,0
9477,1
9478,0
9479,1
9480,0
9481,1
9482,1
9483,0
9484,0
9485,1
9486,0
9487,0
9488,0
9489,1
9490,0
9491,1
9492,1
9493,1
9494,0
9495,0
9496,1
9497,0
9498,0
9499,1
9500,1
9501,0
9502,0
9503,1
9504,0
9505,1
9506,0
9507,0
9508,0
9509,1
9510,0
9511,0
9512,1
9513,1
9514,1
9515,1
9516,1
9517,0
9518,1
9519,1
9520,1
9521,1
9522,0
9523,1
9524,1
9525,0
9526,0
9527,1
9528,0
9529,0
9530,0
9531,0
9532,1
9533,1
9534,0
9535,1
9536,1
9537,1
9538,0
9539,1
9540,1
9541,0
9542,0
9543,0
9544,0
9545,0
9546,1
9547,0
9548,1
9549,1
9550,0
9551,0
9552,0
9553,1
9554,0
9555,1
9556,1
9557,0
9558,1
9559,1
9560,0
9561,1
9562,0
9563,1
9564,1
9565,0
9566,0
9567,0
9568,0
9569,0
9570,1
9571,0
9572,1
9573,1
9574,1
9575,1
9576,0
9577,0
9578,0
9579,1
9580,0
9581,1
9582,0
9583,1
9584,1
9585,1
9586,1
9587,0
9588,0
9589,1
9590,1
9591,0
9592,1
9593,1
9594,1
9595,0
9596,0
9597,0
9598,1
9599,1
9600,0
9601,1
9602,1
9603,1
9604,1
9605,0
9606,1
9607,1
9608,1
9609,1
9610,1
9611,0
9612,0
9613,1
9614,0
9615,1
9616,0
9617,1
9618,1
9619,0
9620,0
9621,0
9622,1
9623,0
9624,1
9625,1
9626,1
9627,0
9628,0
9629,1
9630,0
9631,1
9632,0
9633,0
9634,0
9635,0
9636,1
9637,1
9638,1
9639,1
9640,1
9641,1
9642,0
9643,0
9644,1
9645,0
9646,0
9647,1
9648,1
9649,1
9650,1
9651,1
9652,1
9653,0
9654,0
9655,1
9656,0
9657,1
9658,1
9659,1
9660,0
9661,1
9662,0
9663,1
9664,0
9665,1
9666,0
9667,0
9668,1
9669,1
9670,0
9671,0
9672,1
9673,0
9674,1
9675,1
9676,0
9677,1
9678,0
9679,1
9680,1
9681,0
9682,1
9683,1
9684,0
9685,1
9686,0
9687,1
9688,0
9689,1
9690,0
9691,0
9692,1
9693,0
9694,0
9695,0
9696,1
9697,1
9698,0
9699,1
9700,0
9701,0
9702,0
9703,1
9704,0
9705,1
9706,1
9707,1
9708,1
9709,0
9710,1
9711,1
9712,0
9713,0
9714,1
9715,1
9716,1
9717,1
9718,1
9719,1
9720,1
9721,0
9722,1
9723,0
9724,1
9725,0
9726,0
9727,0
9728,1
9729,1
9730,0
9731,1
9732,1
9733,0
9734,1
9735,0
9736,0
9737,0
9738,1
9739,0
9740,0
9741,1
9742,1
9743,1
9744,0
9745,1
9746,1
9747,0
9748,0
9749,1
9750,1
9751,1
9752,0
9753,1
9754,1
9755,1
9756,0
9757,0
9758,1
9759,1
9760,1
9761,0
9762,1
9763,0
9764,1
9765,1
9766,1
9767,0
9768,0
9769,1
9770,0
9771,0
9772,1
9773,1
9774,0
9775,0
9776,1
9777,1
9778,0
9779,1
9780,1
9781,1
9782,1
9783,0
9784,1
9785,0
9786,1
9787,1
9788,1
9789,0
9790,0
9791,0
9792,0
9793,0
9794,1
9795,1
9796,0
9797,1
9798,0
9799,1
9800,1
9801,0
9802,1
9803,1
9804,0
9805,0
9806,0
9807,1
9808,1
9809,0
9810,1
9811,1
9812,1
9813,1
9814,0
9815,0
9816,0
9817,0
9818,0
9819,0
9820,1
9821,0
9822,1
9823,1
9824,0
9825,1
9826,1
9827,1
9828,0
9829,1
9830,0
9831,0
9832,0
9833,0
9834,1
9835,1
9836,1
9837,0
9838,1
9839,1
9840,0
9841,0
9842,1
9843,1
9844,1
9845,1
9846,1
9847,1
9848,1
9849,0
9850,1
9851,1
9852,0
9853,1
9854,1
9855,1
9856,1
9857,1
9858,0
9859,0
9860,1
9861,0
9862,0
9863,1
9864,1
9865,1
9866,0
9867,0
9868,1
9869,1
9870,1
9871,1
9872,1
9873,1
9874,1
9875,0
9876,0
9877,1
9878,0
9879,1
9880,0
9881,0
9882,0
9883,0
9884,1
9885,1
9886,0
9887,0
9888,0
9889,1
9890,0
9891,1
9892,1
9893,1
9894,1
9895,1
9896,0
9897,1
9898,1
9899,1
9900,0
9901,1
9902,0
9903,0
9904,0
9905,0
9906,0
9907,1
9908,0
9909,0
9910,0
9911,0
9912,1
9913,1
9914,0
9915,0
9916,1
9917,1
9918,1
9919,0
9920,1
9921,1
9922,1
9923,1
9924,0
9925,0
9926,1
9927,1
9928,1
9929,1
9930,1
9931,1
9932,1
9933,0
9934,0
9935,0
9936,0
9937,1
9938,0
9939,1
9940,0
9941,0
9942,0
9943,0
9944,1
9945,1
9946,1
9947,0
9948,1
9949,1
9950,1
9951,0
9952,1
9953,0
9954,1
9955,1
9956,1
9957,1
9958,0
9959,1
9960,1
9961,1
9962,1
9963,1
9964,1
9965,1
9966,0
9967,0
9968,1
9969,0
9970,1
9971,1
9972,1
9973,0
9974,0
9975,1
9976,0
9977,1
9978,0
9979,1
9980,1
9981,1
9982,0
9983,1
9984,0
9985,0
9986,0
9987,1
9988,0
9989,1
9990,1
9991,1
9992,1
9993,1
9994,1
9995,1
9996,0
9997,0
9998,1
9999,1
10000,1
10001,1
10002,1
10003,1
10004,1
10005,1
10006,0
10007,1
10008,1
10009,1
10010,0
10011,1
10012,0
10013,0
10014,0
10015,1
10016,0
10017,1
10018,1
10019,1
10020,1
10021,1
10022,0
10023,0
10024,1
10025,0
10026,1
10027,1
10028,1
10029,1
10030,1
10031,0
10032,1
10033,1
10034,1
10035,0
10036,1
10037,1
10038,0
10039,1
10040,0
10041,1
10042,1
10043,1
10044,0
10045,1
10046,1
10047,1
10048,0
10049,1
10050,0
10051,1
10052,1
10053,1
10054,1
10055,1
10056,0
10057,0
10058,0
10059,1
10060,0
10061,1
10062,1
10063,1
10064,0
10065,1
10066,0
10067,1
10068,1
10069,1
10070,0
10071,1
10072,1
10073,1
10074,0
10075,0
10076,1
10077,0
10078,0
10079,1
10080,0
10081,0
10082,1
10083,1
10084,0
10085,1
10086,1
10087,1
10088,1
10089,1
10090,1
10091,1
10092,0
10093,0
10094,0
10095,1
10096,1
10097,1
10098,0
10099,0
10100,1
10101,0
10102,0
10103,0
10104,0
10105,1
10106,0
10107,1
10108,0
10109,0
10110,1
10111,0
10112,1
10113,1
10114,1
10115,0
10116,0
10117,1
10118,1
10119,0
10120,0
10121,0
10122,0
10123,1
10124,1
10125,0
10126,0
10127,1
10128,0
10129,1
10130,1
10131,1
10132,1
10133,1
10134,1
10135,0
10136,1
10137,0
10138,0
10139,0
10140,1
10141,1
10142,1
10143,1
10144,0
10145,0
10146,0
10147,0
10148,1
10149,1
10150,1
10151,0
10152,1
10153,1
10154,1
10155,1
10156,0
10157,0
10158,0
10159,0
10160,1
10161,0
10162,0
10163,1
10164,0
10165,1
10166,1
10167,0
10168,0
10169,1
10170,0
10171,0
10172,1
10173,1
10174,0
10175,1
10176,0
10177,1
10178,1
10179,1
10180,0
10181,1
10182,1
10183,0
10184,0
10185,1
10186,0
10187,0
10188,0
10189,1
10190,0
10191,1
10192,0
10193,1
10194,0
10195,1
10196,0
10197,1
10198,1
10199,1
10200,1
10201,0
10202,1
10203,0
10204,1
10205,1
10206,1
10207,1
10208,1
10209,1
10210,1
10211,1
10212,0
10213,1
10214,0
10215,0
10216,0
10217,0
10218,0
10219,1
10220,1
10221,0
10222,0
10223,0
10224,0
10225,0
10226,0
10227,0
10228,1
10229,1
10230,0
10231,0
10232,0
10233,0
10234,1
10235,1
10236,0
10237,1
10238,0
10239,0
10240,1
10241,1
10242,1
10243,1
10244,1
10245,1
10246,1
10247,1
10248,0
10249,0
10250,1
10251,1
10252,0
10253,0
10254,1
10255,0
10256,1
10257,0
10258,0
10259,0
10260,1
10261,0
10262,1
10263,1
10264,1
10265,0
10266,1
10267,0
10268,1
10269,1
10270,1
10271,0
10272,1
10273,1
10274,1
10275,0
10276,0
10277,1
10278,0
10279,0
10280,1
10281,1
10282,1
10283,0
10284,1
10285,0
10286,0
10287,1
10288,1
10289,1
10290,1
10291,1
10292,1
10293,0
10294,1
10295,1
10296,1
10297,1
10298,1
10299,1
10300,1
10301,0
10302,1
10303,1
10304,1
10305,1
10306,1
10307,1
10308,1
10309,0
10310,1
10311,0
10312,0
10313,1
10314,1
10315,0
10316,1
10317,1
10318,1
10319,0
10320,1
10321,1
10322,1
10323,1
10324,0
10325,1
10326,1
10327,1
10328,1
10329,1
10330,1
10331,0
10332,1
10333,0
10334,1
10335,1
10336,1
10337,1
10338,1
10339,1
10340,1
10341,1
10342,0
10343,1
10344,1
10345,1
10346,1
10347,0
10348,1
10349,1
10350,0
10351,0
10352,1
10353,0
10354,1
10355,1
10356,0
10357,1
10358,0
10359,0
10360,0
10361,0
10362,1
10363,0
10364,1
10365,0
10366,1
10367,0
10368,1
10369,0
10370,0
10371,0
10372,1
10373,1
10374,0
10375,0
10376,0
10377,1
10378,0
10379,0
10380,1
10381,0
10382,0
10383,1
10384,0
10385,1
10386,0
10387,1
10388,1
10389,1
10390,0
10391,0
10392,1
10393,1
10394,0
10395,1
10396,0
10397,1
10398,0
10399,1
10400,1
10401,1
10402,1
10403,1
10404,1
10405,1
10406,1
10407,1
10408,1
10409,0
10410,0
10411,0
10412,1
10413,1
10414,1
10415,1
10416,1
10417,0
10418,0
10419,0
10420,1
10421,1
10422,0
10423,0
10424,1
10425,1
10426,1
10427,0
10428,0
10429,1
10430,0
10431,1
10432,1
10433,0
10434,1
10435,0
10436,0
10437,0
10438,0
10439,0
10440,1
10441,1
10442,1
10443,0
10444,0
10445,1
10446,0
10447,0
10448,1
10449,0
10450,1
10451,1
10452,0
10453,0
10454,1
10455,1
10456,1
10457,1
10458,1
10459,0
10460,1
10461,0
10462,1
10463,0
10464,1
10465,1
10466,1
10467,1
10468,0
10469,0
10470,1
10471,0
10472,0
10473,1
10474,0
10475,1
10476,1
10477,1
10478,1
10479,0
10480,1
10481,1
10482,0
10483,1
10484,1
10485,1
10486,1
10487,0
10488,1
10489,1
10490,0
10491,1
10492,0
10493,1
10494,1
10495,1
10496,0
10497,1
10498,0
10499,0
10500,0
10501,0
10502,0
10503,1
10504,0
10505,0
10506,1
10507,0
10508,0
10509,1
10510,0
10511,1
10512,1
10513,0
10514,0
10515,1
10516,0
10517,1
10518,0
10519,1
10520,1
10521,0
10522,1
10523,1
10524,1
10525,1
10526,0
10527,1
10528,0
10529,1
10530,1
10531,0
10532,0
10533,0
10534,1
10535,1
10536,1
10537,1
10538,0
10539,0
10540,1
10541,0
10542,1
10543,1
10544,1
10545,0
10546,1
10547,1
10548,1
10549,0
10550,1
10551,0
10552,0
10553,1
10554,1
10555,0
10556,1
10557,1
10558,1
10559,0
10560,1
10561,1
10562,1
10563,0
10564,0
10565,1
10566,1
10567,0
10568,0
10569,1
10570,0
10571,1
10572,1
10573,1
10574,1
10575,1
10576,1
10577,0
10578,0
10579,0
10580,0
10581,1
10582,0
10583,1
10584,1
10585,0
10586,1
10587,0
10588,1
10589,1
10590,1
10591,1
10592,0
10593,1
10594,0
10595,1
10596,1
10597,0
10598,0
10599,0
10600,1
10601,1
10602,0
10603,1
10604,0
10605,1
10606,1
10607,1
10608,0
10609,1
10610,1
10611,0
10612,1
10613,0
10614,0
10615,0
10616,0
10617,1
10618,1
10619,1
10620,0
10621,1
10622,1
10623,1
10624,1
10625,0
10626,0
10627,0
10628,1
10629,1
10630,1
10631,1
10632,1
10633,1
10634,1
10635,1
10636,1
10637,1
10638,1
10639,0
10640,1
10641,1
10642,0
10643,1
10644,1
10645,1
10646,0
10647,1
10648,1
10649,0
10650,0
10651,0
10652,0
10653,1
10654,0
10655,0
10656,1
10657,0
10658,1
10659,1
10660,1
10661,0
10662,1
10663,0
10664,1
10665,1
10666,1
10667,0
10668,1
10669,1
10670,1
10671,1
10672,1
10673,1
10674,0
10675,0
10676,0
10677,1
10678,0
10679,0
10680,0
10681,1
10682,1
10683,0
10684,1
10685,1
10686,1
10687,1
10688,0
10689,1
10690,1
10691,1
10692,0
10693,0
10694,1
10695,0
10696,0
10697,1
10698,0
10699,0
10700,1
10701,0
10702,0
10703,1
10704,1
10705,0
10706,1
10707,1
10708,1
10709,1
10710,0
10711,0
10712,0
10713,1
10714,1
10715,0
10716,1
10717,1
10718,1
10719,1
10720,1
10721,1
10722,1
10723,0
10724,1
10725,0
10726,1
10727,0
10728,0
10729,1
10730,1
10731,0
10732,0
10733,1
10734,1
10735,1
10736,1
10737,0
10738,1
10739,0
10740,0
10741,0
10742,1
10743,1
10744,1
10745,1
10746,0
10747,1
10748,0
10749,1
10750,0
10751,0
10752,0
10753,1
10754,0
10755,1
10756,1
10757,0
10758,1
10759,1
10760,0
10761,0
10762,0
10763,0
10764,1
10765,0
10766,1
10767,1
10768,0
10769,0
10770,0
10771,0
10772,1
10773,0
10774,1
10775,1
10776,0
10777,0
10778,0
10779,1
10780,1
10781,0
10782,1
10783,1
10784,0
10785,1
10786,1
10787,0
10788,1
10789,0
10790,0
10791,1
10792,0
10793,1
10794,0
10795,1
10796,0
10797,1
10798,0
10799,1
10800,1
10801,0
10802,1
10803,1
10804,0
10805,1
10806,1
10807,1
10808,1
10809,1
10810,1
10811,0
10812,0
10813,0
10814,0
10815,0
10816,0
10817,0
10818,1
10819,1
10820,1
10821,0
10822,0
10823,1
10824,1
10825,1
10826,1
10827,1
10828,1
10829,1
10830,1
10831,1
10832,0
10833,0
10834,1
10835,1
10836,1
10837,0
10838,0
10839,0
10840,1
10841,1
10842,0
10843,0
10844,1
10845,1
10846,1
10847,0
10848,0
10849,0
10850,0
10851,1
10852,0
10853,0
10854,1
10855,0
10856,1
10857,0
10858,1
10859,1
10860,1
10861,1
10862,0
10863,1
10864,1
10865,1
10866,1
10867,0
10868,1
10869,1
10870,1
10871,0
10872,1
10873,1
10874,0
10875,0
10876,1
10877,1
10878,1
10879,1
10880,1
10881,1
10882,1
10883,1
10884,0
10885,0
10886,1
10887,1
10888,1
10889,0
10890,1
10891,1
10892,1
10893,0
10894,1
10895,0
10896,0
10897,0
10898,1
10899,1
10900,1
10901,0
10902,1
10903,1
10904,1
10905,0
10906,1
10907,1
10908,1
10909,1
10910,0
10911,0
10912,0
10913,0
10914,1
10915,1
10916,1
10917,1
10918,0
10919,0
10920,1
10921,1
10922,0
10923,1
10924,0
10925,1
10926,1
10927,0
10928,1
10929,1
10930,1
10931,1
10932,0
10933,0
10934,1
10935,0
10936,1
10937,1
10938,1
10939,0
10940,0
10941,1
10942,0
10943,0
10944,1
10945,1
10946,0
10947,1
10948,1
10949,1
10950,1
10951,1
10952,1
10953,1
10954,0
10955,0
10956,1
10957,1
10958,1
10959,1
10960,0
10961,1
10962,1
10963,1
10964,0
10965,0
10966,1
10967,1
10968,1
10969,1
10970,0
10971,1
10972,0
10973,1
10974,0
10975,0
10976,1
10977,1
10978,0
10979,0
10980,0
10981,0
10982,0
10983,0
10984,0
10985,0
10986,0
10987,0
10988,1
10989,1
10990,0
10991,1
10992,1
10993,0
10994,0
10995,1
10996,1
10997,1
10998,0
10999,1
11000,0
11001,0
11002,0
11003,0
11004,1
11005,1
11006,1
11007,0
11008,1
11009,1
11010,1
11011,1
11012,0
11013,1
11014,1
11015,0
11016,1
11017,0
11018,1
11019,0
11020,1
11021,0
11022,1
11023,1
11024,0
11025,1
11026,0
11027,1
11028,1
11029,1
11030,0
11031,0
11032,0
11033,0
11034,1
11035,1
11036,1
11037,0
11038,0
11039,1
11040,0
11041,1
11042,1
11043,1
11044,0
11045,1
11046,1
11047,0
11048,0
11049,1
11050,0
11051,0
11052,1
11053,1
11054,1
11055,1
11056,0
11057,0
11058,0
11059,0
11060,1
11061,1
11062,0
11063,1
11064,0
11065,0
11066,1
11067,0
11068,0
11069,1
11070,1
11071,1
11072,0
11073,1
11074,1
11075,0
11076,1
11077,0
11078,1
11079,1
11080,1
11081,0
11082,1
11083,0
11084,0
11085,0
11086,0
11087,0
11088,1
11089,0
11090,0
11091,1
11092,0
11093,1
11094,1
11095,0
11096,0
11097,0
11098,1
11099,1
11100,1
11101,1
11102,1
11103,0
11104,0
11105,0
11106,1
11107,0
11108,0
11109,0
11110,0
11111,0
11112,0
11113,0
11114,1
11115,0
11116,1
11117,0
11118,1
11119,1
11120,1
11121,1
11122,1
11123,0
11124,1
11125,1
11126,1
11127,0
11128,0
11129,1
11130,0
11131,1
11132,0
11133,1
11134,0
11135,1
11136,1
11137,0
11138,1
11139,0
11140,1
11141,0
11142,0
11143,0
11144,0
11145,1
11146,0
11147,1
11148,0
11149,1
11150,1
11151,0
11152,1
11153,1
11154,1
11155,0
11156,0
11157,0
11158,1
11159,1
11160,1
11161,1
11162,0
11163,0
11164,1
11165,1
11166,0
11167,0
11168,0
11169,1
11170,1
11171,0
11172,0
11173,1
11174,1
11175,1
11176,1
11177,0
11178,0
11179,1
11180,0
11181,1
11182,1
11183,1
11184,1
11185,0
11186,0
11187,1
11188,0
11189,0
11190,1
11191,1
11192,1
11193,1
11194,1
11195,0
11196,0
11197,0
11198,1
11199,0
11200,1
11201,1
11202,1
11203,1
11204,1
11205,1
11206,0
11207,1
11208,1
11209,1
11210,0
11211,0
11212,0
11213,1
11214,0
11215,0
11216,0
11217,1
11218,0
11219,1
11220,1
11221,1
11222,0
11223,1
11224,1
11225,1
11226,1
11227,0
11228,0
11229,1
11230,1
11231,0
11232,0
11233,1
11234,1
11235,1
11236,0
11237,0
11238,1
11239,1
11240,0
11241,1
11242,1
11243,1
11244,1
11245,1
11246,0
11247,1
11248,1
11249,1
11250,1
11251,1
11252,1
11253,0
11254,0
11255,1
11256,1
11257,1
11258,1
11259,1
11260,0
11261,0
11262,0
11263,1
11264,1
11265,0
11266,0
11267,0
11268,1
11269,1
11270,1
11271,0
11272,1
11273,1
11274,1
11275,1
11276,1
11277,1
11278,0
11279,0
11280,1
11281,1
11282,1
11283,0
11284,0
11285,1
11286,0
11287,1
11288,0
11289,1
11290,0
11291,0
11292,0
11293,0
11294,1
11295,0
11296,1
11297,1
11298,1
11299,1
11300,0
11301,1
11302,0
11303,0
11304,1
11305,0
11306,1
11307,1
11308,1
11309,1
11310,0
11311,0
11312,1
11313,0
11314,0
11315,0
11316,1
11317,1
11318,1
11319,1
11320,1
11321,1
11322,1
11323,1
11324,1
11325,0
11326,1
11327,1
11328,0
11329,1
11330,1
11331,1
11332,0
11333,0
11334,1
11335,1
11336,0
11337,0
11338,1
11339,1
11340,0
11341,0
11342,0
11343,1
11344,0
11345,1
11346,1
11347,1
11348,0
11349,0
11350,0
11351,1
11352,1
11353,0
11354,1
11355,1
11356,0
11357,1
11358,0
11359,1
11360,0
11361,1
11362,1
11363,0
11364,0
11365,0
11366,1
11367,0
11368,1
11369,0
11370,1
11371,0
11372,1
11373,1
11374,1
11375,1
11376,1
11377,0
11378,0
11379,0
11380,1
11381,0
11382,1
11383,1
11384,0
11385,1
11386,1
11387,0
11388,1
11389,0
11390,1
11391,1
11392,0
11393,1
11394,1
